,Airline Name,Date Flown,Gender,Age,customer_type,travel_type,class_type,satis_level,Verified,Recommend
2062,Air Mauritius,August 2015,Male,43,2,2,2,1,FALSE,no
2063,Air Mauritius,August 2016,Female,49,2,1,1,1,FALSE,yes
2064,Air Mauritius,August 2017,Female,25,1,1,2,1,FALSE,yes
2065,Air Mauritius,August 2017,Male,50,2,1,1,2,FALSE,yes
2066,Air Mauritius,December 2015,Female,40,2,1,1,1,FALSE,no
2067,Air Mauritius,December 2015,Female,48,2,1,2,2,FALSE,yes
2068,Air Mauritius,December 2018,Female,54,2,1,1,2,FALSE,yes
2069,Air Mauritius,December 2018,Male,19,2,1,1,2,TRUE,no
2070,Air Mauritius,December 2018,Male,27,1,1,1,1,TRUE,no
2071,Air Mauritius,December 2019,Female,44,2,1,1,2,TRUE,no
2072,Air Mauritius,December 2019,Female,49,2,1,1,2,TRUE,no
2073,Air Mauritius,December 2019,Female,51,2,1,1,2,TRUE,yes
2074,Air Mauritius,December 2019,Female,55,2,1,1,2,FALSE,yes
2075,Air Mauritius,December 2020,Female,29,1,1,1,1,TRUE,no
2076,Air Mauritius,December 2021,Female,43,1,1,1,1,FALSE,no
2077,Air Mauritius,February 2016,Female,20,1,1,2,1,FALSE,yes
2078,Air Mauritius,February 2016,Female,27,2,1,1,1,FALSE,yes
2079,Air Mauritius,February 2017,Female,48,2,1,1,2,FALSE,no
2080,Air Mauritius,February 2019,Male,50,2,1,1,2,TRUE,no
2081,Air Mauritius,January 2016,Female,63,2,1,1,2,FALSE,yes
2082,Air Mauritius,January 2016,Male,21,1,1,2,1,FALSE,yes
2083,Air Mauritius,January 2017,Male,36,1,1,2,1,FALSE,no
2084,Air Mauritius,January 2017,Male,54,2,1,1,1,FALSE,yes
2085,Air Mauritius,January 2019,Female,52,2,1,1,2,TRUE,no
2086,Air Mauritius,January 2019,Female,52,2,1,1,2,TRUE,yes
2087,Air Mauritius,January 2019,Male,24,1,1,1,2,TRUE,yes
2088,Air Mauritius,January 2019,Male,29,2,1,1,2,TRUE,no
2089,Air Mauritius,January 2019,Male,59,2,1,1,2,FALSE,yes
2090,Air Mauritius,January 2020,Female,19,2,1,1,2,TRUE,yes
2091,Air Mauritius,January 2020,Female,22,2,1,1,1,TRUE,no
2092,Air Mauritius,January 2020,Female,43,2,1,1,2,TRUE,no
2093,Air Mauritius,January 2023,Male,57,2,2,2,1,TRUE,no
2094,Air Mauritius,July 2015,Female,21,1,1,2,1,FALSE,no
2095,Air Mauritius,July 2015,Female,70,2,2,2,1,FALSE,yes
2096,Air Mauritius,July 2015,Male,32,2,2,2,1,FALSE,no
2097,Air Mauritius,July 2015,Male,35,2,2,2,1,FALSE,no
2098,Air Mauritius,July 2016,Female,29,2,1,1,2,FALSE,no
2099,Air Mauritius,July 2016,Female,51,2,1,1,2,FALSE,yes
2100,Air Mauritius,July 2017,Female,26,2,1,1,2,FALSE,no
2101,Air Mauritius,July 2018,Male,39,1,1,1,1,TRUE,yes
2102,Air Mauritius,July 2019,Male,54,2,1,1,2,TRUE,no
2103,Air Mauritius,June 2016,Male,19,2,1,1,1,FALSE,no
2104,Air Mauritius,June 2017,Male,25,1,1,2,1,FALSE,no
2105,Air Mauritius,June 2018,Female,52,2,1,1,2,TRUE,no
2106,Air Mauritius,June 2023,Male,27,2,2,2,1,FALSE,yes
2107,Air Mauritius,March 2019,Female,39,2,1,1,2,TRUE,no
2108,Air Mauritius,March 2019,Female,60,2,1,1,2,TRUE,yes
2109,Air Mauritius,March 2019,Female,66,2,1,1,2,TRUE,no
2110,Air Mauritius,March 2019,Male,48,2,1,1,2,TRUE,no
2111,Air Mauritius,March 2020,Female,42,2,1,1,1,TRUE,yes
2112,Air Mauritius,May 2015,Male,45,2,1,1,2,FALSE,yes
2113,Air Mauritius,May 2016,Female,59,2,1,2,1,FALSE,yes
2114,Air Mauritius,May 2017,Male,51,2,1,1,2,FALSE,yes
2115,Air Mauritius,May 2018,Female,18,1,1,2,1,TRUE,no
2116,Air Mauritius,May 2019,Female,46,2,1,1,2,TRUE,yes
2117,Air Mauritius,May 2022,Female,48,2,1,1,2,FALSE,yes
2118,Air Mauritius,May 2022,Male,41,2,1,1,2,TRUE,yes
2119,Air Mauritius,May 2022,Male,55,2,1,1,2,TRUE,yes
2120,Air Mauritius,May 2022,Male,62,1,1,1,2,TRUE,no
2121,Air Mauritius,May 2023,Female,36,2,2,2,1,FALSE,yes
2122,Air Mauritius,November 2015,Male,39,2,1,1,2,FALSE,no
2123,Air Mauritius,November 2016,Female,25,1,1,2,1,FALSE,yes
2124,Air Mauritius,November 2016,Female,43,2,1,2,1,FALSE,no
2125,Air Mauritius,November 2016,Male,44,2,1,1,1,FALSE,yes
2126,Air Mauritius,October 2015,Female,22,1,1,2,1,FALSE,no
2127,Air Mauritius,October 2015,Female,60,2,1,2,1,FALSE,yes
2128,Air Mauritius,October 2015,Female,62,2,1,1,1,FALSE,no
2129,Air Mauritius,October 2015,Male,15,1,1,2,1,FALSE,yes
2130,Air Mauritius,October 2017,Male,27,1,1,1,1,TRUE,yes
2131,Air Mauritius,October 2018,Female,52,2,1,1,2,TRUE,no
2132,Air Mauritius,October 2019,Female,29,1,1,1,2,TRUE,yes
2133,Air Mauritius,October 2019,Female,55,2,1,1,2,FALSE,yes
2134,Air Mauritius,October 2019,Female,60,2,1,1,2,TRUE,yes
2135,Air Mauritius,October 2020,Female,33,1,1,1,1,TRUE,no
2136,Air Mauritius,October 2022,Female,55,2,1,1,2,TRUE,no
2137,Air Mauritius,September 2015,Male,17,2,1,1,2,FALSE,yes
2138,Air Mauritius,September 2015,Male,79,2,1,1,2,FALSE,no
2139,Air Mauritius,September 2017,Male,46,2,1,1,2,FALSE,no
2140,Air Mauritius,September 2017,Male,50,2,1,1,2,FALSE,no
2141,Air Mauritius,September 2019,Male,58,2,1,1,2,TRUE,no
2142,Air Mauritius,September 2020,Male,56,2,1,1,2,TRUE,no
2143,Air Mauritius,September 2022,Male,37,1,1,3,1,FALSE,yes
2144,Air Mediterranee,,Female,47,2,2,2,1,FALSE,yes
2145,Air Mediterranee,,Male,51,2,2,2,1,FALSE,no
2146,Air Mediterranee,,Male,52,2,2,2,1,FALSE,yes
2147,Air Mediterranee,,Male,66,2,2,2,1,FALSE,no
2148,Air Memphis,,Female,16,2,1,3,1,FALSE,no
2149,Air Memphis,,Female,30,1,1,3,1,FALSE,no
2150,Air Memphis,,Female,42,2,1,3,2,FALSE,yes
2151,Air Memphis,,Female,50,2,2,3,1,FALSE,no
2152,Air Memphis,,Female,52,1,1,1,1,FALSE,no
2153,Air Memphis,,Female,59,2,1,1,2,FALSE,no
2154,Air Memphis,,Female,62,2,2,3,1,FALSE,no
2155,Air Memphis,,Female,68,2,2,3,1,FALSE,no
2156,Air Memphis,,Female,80,2,1,3,1,FALSE,no
2157,Air Memphis,,Male,10,2,2,2,1,FALSE,no
2158,Air Memphis,,Male,24,1,1,1,2,FALSE,no
2159,Air Memphis,,Male,28,1,1,3,1,FALSE,no
2160,Air Memphis,,Male,28,2,2,3,1,FALSE,no
2161,Air Memphis,,Male,36,2,2,1,1,FALSE,no
2162,Air Memphis,,Male,65,2,2,2,1,FALSE,yes
2163,Air Moldova,,Female,23,1,1,1,2,FALSE,yes
2164,Air Moldova,,Female,24,1,1,1,2,FALSE,yes
2165,Air Moldova,,Female,25,1,1,1,1,FALSE,yes
2166,Air Moldova,,Female,39,2,1,1,2,FALSE,yes
2167,Air Moldova,,Female,44,2,1,1,2,FALSE,no
2168,Air Moldova,,Female,44,2,1,1,2,FALSE,yes
2169,Air Moldova,,Female,49,2,1,1,2,FALSE,yes
2170,Air Moldova,,Female,56,2,1,1,2,FALSE,yes
2171,Air Moldova,,Male,22,1,1,2,2,FALSE,yes
2172,Air Moldova,,Male,26,1,1,1,1,FALSE,yes
2173,Air Moldova,,Male,60,2,1,1,2,FALSE,no
2174,Air Moldova,April 2023,Male,42,2,1,1,2,FALSE,no
2175,Air Moldova,August 2019,Female,61,2,2,2,1,TRUE,no
2176,Air Moldova,August 2020,Male,42,2,1,1,2,TRUE,no
2177,Air Moldova,July 2015,Male,44,2,1,1,2,FALSE,no
2178,Air Moldova,July 2015,Male,58,2,1,1,2,FALSE,no
2179,Air Moldova,July 2016,Female,16,1,1,2,1,FALSE,yes
2180,Air Moldova,July 2017,Female,51,2,1,1,2,FALSE,no
2181,Air Moldova,July 2017,Male,45,2,1,1,2,FALSE,no
2182,Air Moldova,July 2019,Female,31,2,1,2,1,FALSE,yes
2183,Air Moldova,July 2019,Male,12,2,2,2,1,TRUE,no
2184,Air Moldova,June 2015,Female,17,2,2,1,1,FALSE,no
2185,Air Moldova,June 2015,Female,40,2,1,1,2,FALSE,no
2186,Air Moldova,June 2018,Male,15,2,2,3,1,TRUE,yes
2187,Air Moldova,June 2021,Male,29,2,1,1,2,TRUE,no
2188,Air Moldova,March 2019,Female,53,2,2,2,1,TRUE,no
2189,Air Moldova,March 2020,Female,32,1,1,2,1,FALSE,no
2190,Air Moldova,March 2021,Female,57,2,1,1,2,FALSE,no
2191,Air Moldova,November 2019,Female,57,2,2,2,1,TRUE,yes
2192,Air Moldova,November 2021,Male,43,2,1,1,2,FALSE,no
2193,Air Moldova,September 2015,Female,8,2,2,1,1,FALSE,yes
2194,Air Moldova,September 2018,Male,44,2,1,1,2,TRUE,no
2195,Air Moldova,September 2018,Male,69,2,1,3,1,TRUE,yes
2196,Air Moldova,September 2021,Female,29,2,1,1,1,TRUE,no
2197,Air Namibia,,Female,8,1,1,3,1,FALSE,yes
2198,Air Namibia,,Female,23,2,2,3,1,FALSE,yes
2199,Air Namibia,,Female,24,2,2,3,1,FALSE,yes
2200,Air Namibia,,Female,25,1,1,1,1,FALSE,no
2201,Air Namibia,,Female,25,1,1,1,2,FALSE,no
2202,Air Namibia,,Female,25,1,1,1,2,FALSE,yes
2203,Air Namibia,,Female,25,2,2,2,1,FALSE,no
2204,Air Namibia,,Female,26,2,2,1,1,FALSE,yes
2205,Air Namibia,,Female,29,2,1,1,1,FALSE,no
2206,Air Namibia,,Female,29,2,1,1,2,FALSE,yes
2207,Air Namibia,,Female,30,1,1,1,1,FALSE,no
2208,Air Namibia,,Female,32,2,2,3,1,FALSE,yes
2209,Air Namibia,,Female,37,2,2,2,1,FALSE,yes
2210,Air Namibia,,Female,38,2,1,1,2,FALSE,no
2211,Air Namibia,,Female,40,2,1,2,1,FALSE,no
2212,Air Namibia,,Female,40,2,2,2,1,FALSE,no
2213,Air Namibia,,Female,40,2,2,2,1,FALSE,yes
2214,Air Namibia,,Female,41,2,1,1,1,FALSE,yes
2215,Air Namibia,,Female,42,2,2,2,1,FALSE,yes
2216,Air Namibia,,Female,46,2,1,3,2,FALSE,no
2217,Air Namibia,,Female,47,2,1,1,2,FALSE,yes
2218,Air Namibia,,Female,48,2,1,1,2,FALSE,yes
2219,Air Namibia,,Female,49,2,2,2,1,FALSE,yes
2220,Air Namibia,,Female,58,2,2,2,1,FALSE,yes
2221,Air Namibia,,Male,11,2,2,2,1,FALSE,no
2222,Air Namibia,,Male,11,2,2,2,1,FALSE,yes
2223,Air Namibia,,Male,14,2,2,2,1,FALSE,yes
2224,Air Namibia,,Male,20,1,1,2,1,FALSE,yes
2225,Air Namibia,,Male,22,2,1,1,1,FALSE,yes
2226,Air Namibia,,Male,24,1,1,2,1,FALSE,yes
2227,Air Namibia,,Male,28,2,2,2,1,FALSE,yes
2228,Air Namibia,,Male,31,2,1,1,2,FALSE,yes
2229,Air Namibia,,Male,39,2,1,1,2,FALSE,yes
2230,Air Namibia,,Male,42,2,1,1,1,FALSE,no
2231,Air Namibia,,Male,44,2,2,3,1,FALSE,no
2232,Air Namibia,,Male,45,2,1,1,2,FALSE,yes
2233,Air Namibia,,Male,47,2,1,1,2,FALSE,no
2234,Air Namibia,,Male,50,2,1,1,1,FALSE,yes
2235,Air Namibia,,Male,56,2,2,1,1,FALSE,no
2236,Air Namibia,,Male,58,2,1,1,2,FALSE,yes
2237,Air Namibia,,Male,59,2,1,1,1,FALSE,no
2238,Air Namibia,,Male,60,2,1,1,2,FALSE,yes
2239,Air Namibia,,Male,63,2,2,2,1,FALSE,no
2240,Air Namibia,April 2017,Female,41,2,2,2,2,FALSE,yes
2241,Air Namibia,August 2015,Female,11,2,2,2,1,FALSE,yes
2242,Air Namibia,August 2015,Male,36,2,2,2,1,FALSE,yes
2243,Air Namibia,August 2016,Male,17,2,2,2,2,FALSE,yes
2244,Air Namibia,August 2016,Male,41,2,2,2,1,FALSE,no
2245,Air Namibia,August 2016,Male,70,2,2,2,1,FALSE,yes
2246,Air Namibia,August 2019,Male,43,2,1,1,2,TRUE,no
2247,Air Namibia,December 2015,Female,44,2,2,2,1,FALSE,yes
2248,Air Namibia,December 2016,Female,13,2,2,2,1,FALSE,no
2249,Air Namibia,December 2016,Male,13,2,2,2,1,FALSE,no
2250,Air Namibia,February 2017,Female,24,2,2,2,1,FALSE,yes
2251,Air Namibia,February 2019,Male,47,2,1,2,1,TRUE,no
2252,Air Namibia,February 2020,Female,29,1,1,2,1,TRUE,no
2253,Air Namibia,January 2018,Female,26,2,2,2,1,TRUE,no
2254,Air Namibia,January 2020,Male,47,2,1,1,1,TRUE,yes
2255,Air Namibia,July 2016,Female,32,2,2,2,1,FALSE,no
2256,Air Namibia,July 2018,Female,50,2,2,2,1,TRUE,no
2257,Air Namibia,July 2019,Male,9,2,1,1,2,TRUE,no
2258,Air Namibia,June 2019,Female,39,2,1,1,2,TRUE,yes
2259,Air Namibia,June 2019,Female,42,2,1,1,1,TRUE,yes
2260,Air Namibia,March 2015,Female,70,2,2,2,1,FALSE,yes
2261,Air Namibia,March 2020,Female,23,1,1,2,1,FALSE,no
2262,Air Namibia,May 2017,Male,52,2,2,2,1,FALSE,yes
2263,Air Namibia,May 2018,Male,8,2,2,2,1,TRUE,yes
2264,Air Namibia,November 2017,Male,17,2,2,2,1,FALSE,no
2265,Air Namibia,November 2019,Female,58,2,1,1,2,TRUE,no
2266,Air Namibia,November 2020,Female,26,1,1,1,1,TRUE,no
2267,Air Namibia,October 2015,Male,51,2,2,2,1,FALSE,no
2268,Air Namibia,October 2017,Male,38,2,2,2,1,TRUE,no
2269,Air Namibia,October 2018,Female,49,2,1,1,1,TRUE,no
2270,Air Namibia,September 2016,Female,42,2,2,2,1,FALSE,no
2271,Air Namibia,September 2016,Male,15,2,2,2,1,FALSE,yes
2272,Air Namibia,September 2016,Male,26,2,2,2,1,FALSE,no
2273,Air Namibia,September 2019,Female,43,1,1,2,1,FALSE,yes
2274,Air New Zealand,April 2022,Female,23,1,1,2,1,TRUE,yes
2275,Air New Zealand,April 2022,Female,57,2,1,1,1,TRUE,no
2276,Air New Zealand,April 2023,Female,14,2,2,2,1,TRUE,no
2277,Air New Zealand,April 2023,Female,21,1,1,1,2,FALSE,no
2278,Air New Zealand,April 2023,Female,50,2,2,3,1,TRUE,no
2279,Air New Zealand,April 2023,Female,57,2,1,1,2,TRUE,yes
2280,Air New Zealand,April 2023,Female,64,1,1,1,2,TRUE,yes
2281,Air New Zealand,April 2023,Male,54,1,1,2,1,TRUE,yes
2282,Air New Zealand,August 2022,Female,33,2,1,1,1,FALSE,no
2283,Air New Zealand,August 2022,Female,39,2,1,1,1,FALSE,no
2284,Air New Zealand,August 2022,Female,50,2,1,1,2,TRUE,yes
2285,Air New Zealand,August 2022,Male,32,1,1,1,1,TRUE,yes
2286,Air New Zealand,August 2022,Male,64,2,1,2,1,FALSE,yes
2287,Air New Zealand,December 2021,Male,25,1,1,2,1,FALSE,no
2288,Air New Zealand,December 2022,Female,39,2,1,1,2,FALSE,no
2289,Air New Zealand,December 2022,Female,41,2,1,1,2,TRUE,no
2290,Air New Zealand,December 2022,Female,44,1,1,2,1,FALSE,no
2291,Air New Zealand,December 2022,Female,44,2,1,1,2,FALSE,yes
2292,Air New Zealand,December 2022,Female,44,2,1,1,2,TRUE,no
2293,Air New Zealand,December 2022,Female,46,2,1,1,2,TRUE,no
2294,Air New Zealand,December 2022,Female,48,2,1,1,1,TRUE,no
2295,Air New Zealand,December 2022,Female,51,2,1,1,2,TRUE,no
2296,Air New Zealand,December 2022,Female,56,2,1,1,2,FALSE,no
2297,Air New Zealand,December 2022,Female,56,2,1,1,2,TRUE,no
2298,Air New Zealand,December 2022,Male,21,1,1,2,1,TRUE,no
2299,Air New Zealand,December 2022,Male,30,2,1,1,1,FALSE,no
2300,Air New Zealand,December 2022,Male,49,2,1,1,2,FALSE,no
2301,Air New Zealand,February 2021,Male,66,2,2,2,2,TRUE,no
2302,Air New Zealand,February 2023,Female,8,2,2,2,1,TRUE,no
2303,Air New Zealand,February 2023,Female,12,2,2,1,1,FALSE,no
2304,Air New Zealand,February 2023,Female,34,2,1,1,2,TRUE,yes
2305,Air New Zealand,February 2023,Female,42,1,1,1,1,TRUE,no
2306,Air New Zealand,February 2023,Female,42,2,1,1,2,TRUE,yes
2307,Air New Zealand,February 2023,Female,46,2,1,1,2,TRUE,yes
2308,Air New Zealand,February 2023,Female,50,2,1,1,2,TRUE,yes
2309,Air New Zealand,February 2023,Female,51,2,1,1,1,TRUE,no
2310,Air New Zealand,February 2023,Male,30,2,2,1,1,TRUE,no
2311,Air New Zealand,February 2023,Male,55,2,1,1,2,FALSE,no
2312,Air New Zealand,January 2022,Male,33,2,1,1,2,FALSE,yes
2313,Air New Zealand,January 2022,Male,52,2,1,2,1,FALSE,yes
2314,Air New Zealand,January 2023,Female,26,2,1,1,2,TRUE,no
2315,Air New Zealand,January 2023,Female,30,2,1,1,2,TRUE,no
2316,Air New Zealand,January 2023,Female,40,2,1,1,2,TRUE,no
2317,Air New Zealand,January 2023,Female,48,2,1,1,2,TRUE,no
2318,Air New Zealand,January 2023,Female,50,1,1,1,2,FALSE,no
2319,Air New Zealand,January 2023,Female,54,2,1,1,2,TRUE,no
2320,Air New Zealand,January 2023,Female,57,2,1,1,2,FALSE,yes
2321,Air New Zealand,January 2023,Male,39,1,1,1,1,TRUE,no
2322,Air New Zealand,January 2023,Male,43,2,1,1,2,FALSE,no
2323,Air New Zealand,January 2023,Male,48,1,1,1,2,TRUE,yes
2324,Air New Zealand,January 2023,Male,58,2,1,1,2,TRUE,no
2325,Air New Zealand,July 2022,Female,31,2,1,1,1,TRUE,no
2326,Air New Zealand,July 2022,Female,52,2,1,1,1,FALSE,no
2327,Air New Zealand,July 2022,Female,57,2,1,1,2,FALSE,no
2328,Air New Zealand,July 2022,Male,55,2,1,1,1,TRUE,yes
2329,Air New Zealand,June 2022,Female,26,1,1,1,1,TRUE,no
2330,Air New Zealand,June 2022,Female,40,2,1,1,2,FALSE,no
2331,Air New Zealand,June 2022,Male,53,2,1,1,2,TRUE,no
2332,Air New Zealand,June 2023,Female,33,2,1,1,2,FALSE,no
2333,Air New Zealand,June 2023,Female,39,2,1,2,1,TRUE,no
2334,Air New Zealand,June 2023,Female,42,2,1,1,2,FALSE,yes
2335,Air New Zealand,June 2023,Female,54,2,1,1,2,TRUE,no
2336,Air New Zealand,June 2023,Male,21,2,1,1,2,TRUE,yes
2337,Air New Zealand,June 2023,Male,22,1,1,2,1,FALSE,yes
2338,Air New Zealand,March 2022,Male,37,2,1,2,2,FALSE,no
2339,Air New Zealand,March 2022,Male,51,2,1,1,2,TRUE,no
2340,Air New Zealand,March 2022,Male,65,2,1,1,2,TRUE,yes
2341,Air New Zealand,March 2023,Female,24,1,1,2,1,TRUE,no
2342,Air New Zealand,March 2023,Female,60,2,1,2,1,FALSE,no
2343,Air New Zealand,March 2023,Male,45,2,1,1,1,FALSE,no
2344,Air New Zealand,March 2023,Male,50,2,1,1,2,TRUE,no
2345,Air New Zealand,May 2021,Female,22,2,1,1,1,FALSE,no
2346,Air New Zealand,May 2022,Female,53,2,1,1,1,TRUE,no
2347,Air New Zealand,May 2022,Female,65,2,1,1,1,FALSE,no
2348,Air New Zealand,May 2022,Male,24,1,1,1,2,TRUE,yes
2349,Air New Zealand,May 2023,Female,62,2,2,2,1,FALSE,no
2350,Air New Zealand,May 2023,Male,13,2,2,2,1,TRUE,no
2351,Air New Zealand,November 2021,Female,66,2,1,1,2,FALSE,no
2352,Air New Zealand,November 2022,Female,22,1,1,2,1,FALSE,no
2353,Air New Zealand,November 2022,Female,22,1,1,2,2,TRUE,no
2354,Air New Zealand,November 2022,Female,35,2,1,1,2,TRUE,no
2355,Air New Zealand,November 2022,Female,36,2,1,1,2,TRUE,no
2356,Air New Zealand,November 2022,Female,39,2,1,2,1,FALSE,no
2357,Air New Zealand,November 2022,Female,40,1,1,1,1,FALSE,no
2358,Air New Zealand,November 2022,Female,56,2,1,1,2,FALSE,no
2359,Air New Zealand,November 2022,Female,57,2,1,1,2,FALSE,no
2360,Air New Zealand,November 2022,Female,64,1,1,1,2,FALSE,yes
2361,Air New Zealand,November 2022,Male,33,2,1,2,1,FALSE,no
2362,Air New Zealand,November 2022,Male,37,1,1,1,1,FALSE,no
2363,Air New Zealand,November 2022,Male,41,2,1,1,2,TRUE,no
2364,Air New Zealand,November 2022,Male,44,2,1,1,2,TRUE,no
2365,Air New Zealand,November 2022,Male,57,2,1,1,2,FALSE,no
2366,Air New Zealand,October 2021,Male,20,1,1,2,1,FALSE,no
2367,Air New Zealand,October 2022,Male,53,2,1,1,1,FALSE,no
2368,Air New Zealand,September 2022,Female,25,1,1,2,1,TRUE,no
2369,Air New Zealand,September 2022,Female,57,1,1,1,1,TRUE,no
2370,Air New Zealand,September 2022,Female,58,2,1,1,2,TRUE,no
2371,Air New Zealand,September 2022,Female,61,1,1,2,1,TRUE,no
2372,Air New Zealand,September 2022,Male,27,1,1,1,1,TRUE,no
2373,Air New Zealand,September 2022,Male,30,2,1,1,2,TRUE,no
2374,Air Niugini,,Female,53,2,1,1,2,FALSE,no
2375,Air Niugini,,Male,48,2,1,1,2,FALSE,yes
2376,Air Niugini,,Male,54,2,1,1,2,FALSE,no
2377,Air Niugini,April 2016,Male,28,2,2,2,1,FALSE,yes
2378,Air Niugini,April 2017,Female,28,2,2,2,1,FALSE,no
2379,Air Niugini,April 2017,Female,33,2,2,2,1,FALSE,no
2380,Air Niugini,April 2018,Female,46,2,2,2,1,TRUE,no
2381,Air Niugini,April 2019,Female,14,2,2,2,1,FALSE,no
2382,Air Niugini,April 2023,Female,44,2,2,2,1,TRUE,no
2383,Air Niugini,April 2023,Male,33,2,2,2,1,FALSE,no
2384,Air Niugini,August 2015,Female,34,2,2,2,1,FALSE,no
2385,Air Niugini,August 2015,Male,19,2,2,2,1,FALSE,yes
2386,Air Niugini,December 2015,Female,32,2,2,2,1,FALSE,yes
2387,Air Niugini,December 2015,Female,67,2,2,2,1,FALSE,yes
2388,Air Niugini,December 2015,Male,10,2,2,2,1,FALSE,yes
2389,Air Niugini,December 2017,Male,65,2,2,2,1,TRUE,no
2390,Air Niugini,December 2018,Male,27,2,2,2,1,FALSE,yes
2391,Air Niugini,December 2019,Female,63,2,2,2,2,FALSE,no
2392,Air Niugini,February 2018,Male,18,2,2,2,1,TRUE,no
2393,Air Niugini,February 2020,Male,50,2,2,2,1,FALSE,no
2394,Air Niugini,July 2015,Female,67,2,2,2,1,FALSE,yes
2395,Air Niugini,July 2015,Male,11,2,2,2,1,FALSE,yes
2396,Air Niugini,July 2016,Female,65,2,2,2,1,FALSE,no
2397,Air Niugini,July 2023,Male,57,2,2,2,1,TRUE,no
2398,Air Niugini,June 2017,Male,43,2,2,2,1,FALSE,yes
2399,Air Niugini,June 2018,Female,19,2,2,2,1,FALSE,no
2400,Air Niugini,June 2022,Male,23,2,2,2,1,TRUE,no
2401,Air Niugini,March 2022,Female,24,2,2,2,1,TRUE,yes
2402,Air Niugini,March 2022,Female,66,2,2,2,1,TRUE,yes
2403,Air Niugini,May 2023,Male,69,2,2,2,1,TRUE,yes
2404,Air Niugini,November 2015,Male,47,2,2,2,1,FALSE,yes
2405,Air Niugini,November 2015,Male,55,2,2,2,1,FALSE,no
2406,Air Niugini,November 2017,Female,43,2,2,2,1,TRUE,no
2407,Air Niugini,October 2015,Female,68,2,2,2,1,FALSE,no
2408,Air Niugini,October 2022,Male,40,2,2,2,1,TRUE,no
2409,Air Niugini,September 2015,Female,32,2,2,2,1,FALSE,yes
2410,Air Niugini,September 2015,Female,62,2,2,2,1,FALSE,yes
2411,Air Niugini,September 2021,Male,67,2,2,2,1,TRUE,no
2412,Air Niugini,September 2022,Female,7,2,2,2,1,FALSE,no
2413,Air North Yukon's Airline,,Female,43,1,1,1,2,FALSE,no
2414,Air North Yukon's Airline,April 2015,Female,43,2,1,1,2,FALSE,yes
2415,Air North Yukon's Airline,June 2018,Male,17,2,2,1,1,FALSE,yes
2416,Air North Yukon's Airline,May 2023,Male,41,2,1,1,2,FALSE,yes
2417,Air Nostrum,,Female,8,2,2,2,1,FALSE,yes
2418,Air Nostrum,,Female,29,1,1,2,1,FALSE,yes
2419,Air Nostrum,,Female,38,1,1,1,2,FALSE,yes
2420,Air Nostrum,,Female,53,2,1,1,2,FALSE,yes
2421,Air Nostrum,,Female,59,2,1,1,2,FALSE,no
2422,Air Nostrum,,Female,62,2,2,2,1,FALSE,yes
2423,Air Nostrum,,Male,9,2,1,1,2,FALSE,no
2424,Air Nostrum,,Male,25,2,2,2,1,FALSE,yes
2425,Air Nostrum,,Male,29,1,1,2,1,FALSE,yes
2426,Air Nostrum,,Male,34,2,1,1,2,FALSE,no
2427,Air Nostrum,,Male,37,2,2,2,1,FALSE,no
2428,Air Nostrum,,Male,44,2,2,2,2,FALSE,yes
2429,Air Nostrum,,Male,53,2,1,2,1,FALSE,yes
2430,Air Nostrum,April 2016,Female,42,2,1,1,2,FALSE,no
2431,Air Nostrum,April 2016,Female,52,2,1,1,2,FALSE,yes
2432,Air Nostrum,April 2019,Male,30,2,1,1,2,TRUE,no
2433,Air Nostrum,August 2017,Male,43,2,1,1,2,FALSE,yes
2434,Air Nostrum,August 2018,Female,33,2,1,1,2,TRUE,no
2435,Air Nostrum,December 2015,Female,54,2,1,1,2,FALSE,yes
2436,Air Nostrum,December 2017,Female,52,2,1,1,2,TRUE,yes
2437,Air Nostrum,December 2018,Male,23,2,1,1,2,TRUE,no
2438,Air Nostrum,February 2020,Male,41,2,1,1,2,TRUE,yes
2439,Air Nostrum,January 2016,Female,18,1,1,2,2,FALSE,yes
2440,Air Nostrum,January 2018,Female,53,2,1,1,2,TRUE,no
2441,Air Nostrum,July 2016,Female,25,1,1,1,1,FALSE,yes
2442,Air Nostrum,July 2017,Female,51,2,1,1,2,FALSE,yes
2443,Air Nostrum,July 2021,Female,58,2,1,1,2,TRUE,yes
2444,Air Nostrum,June 2017,Male,48,2,1,1,2,TRUE,yes
2445,Air Nostrum,June 2018,Female,24,2,1,1,2,TRUE,no
2446,Air Nostrum,November 2017,Female,52,2,1,1,2,TRUE,no
2447,Air Nostrum,October 2015,Female,22,2,1,1,1,FALSE,yes
2448,Air Nostrum,October 2018,Female,50,2,1,1,2,TRUE,yes
2449,Air Nostrum,October 2019,Male,31,2,1,1,2,FALSE,yes
2450,Air Nostrum,September 2017,Male,39,2,1,1,2,TRUE,yes
2451,Air Panama,April 2018,Male,50,2,1,1,2,TRUE,no
2452,Air Panama,April 2019,Female,51,2,1,1,2,TRUE,yes
2453,Air Panama,April 2019,Male,38,2,1,1,1,TRUE,no
2454,Air Panama,August 2018,Female,40,2,1,1,2,TRUE,no
2455,Air Panama,December 2016,Male,40,2,1,1,2,FALSE,no
2456,Air Panama,December 2019,Male,48,2,1,1,2,TRUE,no
2457,Air Panama,July 2021,Male,23,1,1,2,1,FALSE,no
2458,Air Panama,March 2016,Female,35,2,1,1,2,FALSE,yes
